2012-11-01,17,6002
2012-12-01,11,3883
2013-01-01,18,6355
2013-02-01,19,6708
2013-03-01,17,6002
2013-04-01,20,7061
2013-05-01,15,5296
2013-06-01,15,5296
2013-07-01,16,5649
2013-08-01,16,5649
2013-09-01,18,6355
2013-10-01,19,6708
2013-11-01,19,6708
2013-12-01,13,4589
2014-01-01,20,7061
2014-02-01,22,7767
2014-03-01,17,6002
2014-04-01,17,6002
2014-05-01,17,6002
2014-06-01,12,4236
2014-07-01,14,4942
2014-08-01,11,3883
2014-09-01,19,6708
2014-10-01,21,7414
2014-11-01,18,6355
2014-12-01,16,5649
2015-01-01,18,6355
2015-02-01,22,7767
2015-03-01,19,6708
2015-04-01,16,5649
2015-05-01,14,4942
2015-06-01,12,4236
2015-07-01,13,4589
2015-08-01,12,4236
2015-09-01,16,5649
2015-10-01,18,6355
2015-11-01,16,5649
2015-12-01,12,4236
2016-01-01,16,5649
2016-02-01,20,7061
2016-03-01,15,5296
2016-04-01,20,7061
2016-05-01,14,4942
2016-06-01,12,4236
2016-07-01,10,3530
2016-08-01,14,4942
2016-09-01,16,5649
2016-10-01,16,5649
2016-11-01,16,5649
2016-12-01,12,4236
2017-01-01,14,4942
2017-02-01,15,5296
2017-03-01,19,6708
2017-04-01,15,5296
2017-05-01,16,5649
2017-06-01,12,4236
2017-07-01,11,3883
2017-08-01,12,4236
2017-09-01,17,6002
2017-10-01,15,5296
2017-11-01,16,5649
2017-12-01,13,4589
2018-01-01,11,3883
2018-02-01,15,5296
2018-03-01,14,4942
2018-04-01,13,4589
2018-05-01,13,4589
2018-06-01,11,3883
2018-07-01,8,2824
2018-08-01,10,3530
2018-09-01,12,4236
2018-10-01,15,5296
2018-11-01,15,5296
2018-12-01,12,4236
2019-01-01,15,5296
2019-02-01,14,4942
2019-03-01,16,5649
2019-04-01,16,5649
2019-05-01,14,4942
2019-06-01,10,3530
2019-07-01,8,2824
2019-08-01,13,4589
2019-09-01,15,5296
2019-10-01,15,5296
2019-11-01,14,4942
2019-12-01,11,3883
2020-01-01,15,5296
2020-02-01,15,5296
2020-03-01,14,4942
2020-04-01,13,4589
2020-05-01,13,4589
2020-06-01,11,3883
2020-07-01,10,3530
2020-08-01,12,4236
2020-09-01,23,8120
2020-10-01,19,6708
2020-11-01,14,4942
2020-12-01,12,4236
2021-01-01,14,4942
2021-02-01,18,6355
2021-03-01,19,6708
2021-04-01,17,6002
2021-05-01,19,6708
2021-06-01,12,4236
2021-07-01,9,3177
2021-08-01,10,3530
2021-09-01,18,6355
2021-10-01,19,6708
2021-11-01,17,6002
2021-12-01,15,5296
2022-01-01,20,7061
2022-02-01,30,10592
2022-03-01,31,10945
2022-04-01,27,9532
2022-05-01,26,9179
2022-06-01,18,6355
2022-07-01,12,4236
2022-08-01,15,5296
2022-09-01,30,10592
2022-10-01,24,8473
2022-11-01,24,8473
2022-12-01,17,6002
2023-01-01,19,6708
2023-02-01,28,9885
2023-03-01,26,9179
2023-04-01,22,7767
2023-05-01,25,8826
2023-06-01,15,5296
2023-07-01,15,5296
