2012-11-01,21,54489
2012-12-01,21,54489
2013-01-01,25,64867
2013-02-01,24,62273
2013-03-01,21,54489
2013-04-01,20,51894
2013-05-01,16,41515
2013-06-01,16,41515
2013-07-01,18,46704
2013-08-01,17,44110
2013-09-01,16,41515
2013-10-01,18,46704
2013-11-01,16,41515
2013-12-01,17,44110
2014-01-01,20,51894
2014-02-01,20,51894
2014-03-01,18,46704
2014-04-01,16,41515
2014-05-01,14,36326
2014-06-01,14,36326
2014-07-01,14,36326
2014-08-01,14,36326
2014-09-01,16,41515
2014-10-01,15,38920
2014-11-01,16,41515
2014-12-01,14,36326
2015-01-01,16,41515
2015-02-01,18,46704
2015-03-01,16,41515
2015-04-01,20,51894
2015-05-01,14,36326
2015-06-01,14,36326
2015-07-01,13,33731
2015-08-01,14,36326
2015-09-01,15,38920
2015-10-01,16,41515
2015-11-01,16,41515
2015-12-01,16,41515
2016-01-01,15,38920
2016-02-01,15,38920
2016-03-01,13,33731
2016-04-01,14,36326
2016-05-01,12,31136
2016-06-01,13,33731
2016-07-01,10,25947
2016-08-01,9,23352
2016-09-01,12,31136
2016-10-01,13,33731
2016-11-01,14,36326
2016-12-01,12,31136
2017-01-01,12,31136
2017-02-01,13,33731
2017-03-01,14,36326
2017-04-01,14,36326
2017-05-01,12,31136
2017-06-01,9,23352
2017-07-01,10,25947
2017-08-01,9,23352
2017-09-01,11,28541
2017-10-01,14,36326
2017-11-01,13,33731
2017-12-01,11,28541
2018-01-01,12,31136
2018-02-01,13,33731
2018-03-01,12,31136
2018-04-01,12,31136
2018-05-01,11,28541
2018-06-01,10,25947
2018-07-01,10,25947
2018-08-01,10,25947
2018-09-01,12,31136
2018-10-01,13,33731
2018-11-01,14,36326
2018-12-01,15,38920
2019-01-01,13,33731
2019-02-01,15,38920
2019-03-01,13,33731
2019-04-01,13,33731
2019-05-01,12,31136
2019-06-01,13,33731
2019-07-01,11,28541
2019-08-01,12,31136
2019-09-01,18,46704
2019-10-01,18,46704
2019-11-01,18,46704
2019-12-01,14,36326
2020-01-01,20,51894
2020-02-01,23,59678
2020-03-01,18,46704
2020-04-01,18,46704
2020-05-01,19,49299
2020-06-01,18,46704
2020-07-01,20,51894
2020-08-01,19,49299
2020-09-01,27,70057
2020-10-01,27,70057
2020-11-01,24,62273
2020-12-01,22,57083
2021-01-01,23,59678
2021-02-01,23,59678
2021-03-01,25,64867
2021-04-01,30,77841
2021-05-01,30,77841
2021-06-01,31,80436
2021-07-01,30,77841
2021-08-01,29,75246
2021-09-01,38,98599
2021-10-01,50,129735
2021-11-01,48,124546
2021-12-01,32,83030
2022-01-01,38,98599
2022-02-01,45,116762
2022-03-01,46,119357
2022-04-01,46,119357
2022-05-01,45,116762
2022-06-01,39,101193
2022-07-01,40,103788
2022-08-01,40,103788
2022-09-01,48,124546
2022-10-01,49,127141
2022-11-01,55,142709
2022-12-01,33,85625
2023-01-01,45,116762
2023-02-01,51,132330
2023-03-01,54,140114
2023-04-01,48,124546
2023-05-01,50,129735
2023-06-01,49,127141
2023-07-01,46,119357
