2012-11-01,35,31315
2012-12-01,38,33999
2013-01-01,39,34894
2013-02-01,40,35789
2013-03-01,43,38473
2013-04-01,52,46526
2013-05-01,47,42052
2013-06-01,46,41157
2013-07-01,47,42052
2013-08-01,47,42052
2013-09-01,43,38473
2013-10-01,45,40263
2013-11-01,41,36684
2013-12-01,40,35789
2014-01-01,43,38473
2014-02-01,44,39368
2014-03-01,46,41157
2014-04-01,40,35789
2014-05-01,41,36684
2014-06-01,38,33999
2014-07-01,42,37578
2014-08-01,43,38473
2014-09-01,45,40263
2014-10-01,41,36684
2014-11-01,40,35789
2014-12-01,35,31315
2015-01-01,39,34894
2015-02-01,40,35789
2015-03-01,41,36684
2015-04-01,39,34894
2015-05-01,38,33999
2015-06-01,40,35789
2015-07-01,38,33999
2015-08-01,39,34894
2015-09-01,38,33999
2015-10-01,40,35789
2015-11-01,38,33999
2015-12-01,37,33105
2016-01-01,36,32210
2016-02-01,38,33999
2016-03-01,37,33105
2016-04-01,37,33105
2016-05-01,39,34894
2016-06-01,46,41157
2016-07-01,41,36684
2016-08-01,39,34894
2016-09-01,43,38473
2016-10-01,42,37578
2016-11-01,39,34894
2016-12-01,36,32210
2017-01-01,44,39368
2017-02-01,39,34894
2017-03-01,40,35789
2017-04-01,46,41157
2017-05-01,42,37578
2017-06-01,51,45631
2017-07-01,59,52789
2017-08-01,49,43841
2017-09-01,59,52789
2017-10-01,66,59052
2017-11-01,76,67999
2017-12-01,60,53684
2018-01-01,100,89473
2018-02-01,92,82315
2018-03-01,67,59947
2018-04-01,86,76947
2018-05-01,81,72473
2018-06-01,77,68894
2018-07-01,66,59052
2018-08-01,88,78736
2018-09-01,75,67105
2018-10-01,94,84104
2018-11-01,73,65315
2018-12-01,68,60841
2019-01-01,77,68894
2019-02-01,71,63526
2019-03-01,68,60841
2019-04-01,62,55473
2019-05-01,66,59052
2019-06-01,62,55473
2019-07-01,59,52789
2019-08-01,60,53684
2019-09-01,63,56368
2019-10-01,58,51894
2019-11-01,59,52789
2019-12-01,51,45631
2020-01-01,61,54578
2020-02-01,62,55473
2020-03-01,54,48315
2020-04-01,56,50105
2020-05-01,55,49210
2020-06-01,68,60841
2020-07-01,75,67105
2020-08-01,67,59947
2020-09-01,66,59052
2020-10-01,64,57262
2020-11-01,60,53684
2020-12-01,65,58157
2021-01-01,62,55473
2021-02-01,74,66210
2021-03-01,72,64420
2021-04-01,80,71578
2021-05-01,87,77841
2021-06-01,81,72473
2021-07-01,77,68894
2021-08-01,72,64420
2021-09-01,74,66210
2021-10-01,71,63526
2021-11-01,65,58157
2021-12-01,63,56368
2022-01-01,68,60841
2022-02-01,68,60841
2022-03-01,77,68894
2022-04-01,70,62631
2022-05-01,64,57262
2022-06-01,62,55473
2022-07-01,63,56368
2022-08-01,63,56368
2022-09-01,66,59052
2022-10-01,60,53684
2022-11-01,65,58157
2022-12-01,64,57262
2023-01-01,62,55473
2023-02-01,62,55473
2023-03-01,60,53684
2023-04-01,58,51894
2023-05-01,62,55473
2023-06-01,65,58157
2023-07-01,69,61736
2023-08-01,68,60841
2023-09-01,69,61736
2023-10-01,63,56368
2023-11-01,67,59947
2023-12-01,71,63526
2024-01-01,72,64420
2024-02-01,75,67105
