2012-11-01,31,9254
2012-12-01,29,8656
2013-01-01,29,8656
2013-02-01,30,8955
2013-03-01,25,7462
2013-04-01,24,7164
2013-05-01,20,5970
2013-06-01,22,6567
2013-07-01,20,5970
2013-08-01,21,6268
2013-09-01,23,6865
2013-10-01,26,7761
2013-11-01,30,8955
2013-12-01,27,8059
2014-01-01,25,7462
2014-02-01,31,9254
2014-03-01,22,6567
2014-04-01,21,6268
2014-05-01,17,5074
2014-06-01,17,5074
2014-07-01,19,5671
2014-08-01,18,5373
2014-09-01,20,5970
2014-10-01,17,5074
2014-11-01,21,6268
2014-12-01,22,6567
2015-01-01,23,6865
2015-02-01,23,6865
2015-03-01,24,7164
2015-04-01,20,5970
2015-05-01,17,5074
2015-06-01,17,5074
2015-07-01,16,4776
2015-08-01,19,5671
2015-09-01,20,5970
2015-10-01,20,5970
2015-11-01,20,5970
2015-12-01,23,6865
2016-01-01,19,5671
2016-02-01,19,5671
2016-03-01,20,5970
2016-04-01,15,4477
2016-05-01,17,5074
2016-06-01,16,4776
2016-07-01,14,4179
2016-08-01,16,4776
2016-09-01,16,4776
2016-10-01,19,5671
2016-11-01,20,5970
2016-12-01,18,5373
2017-01-01,24,7164
2017-02-01,22,6567
2017-03-01,20,5970
2017-04-01,18,5373
2017-05-01,20,5970
2017-06-01,17,5074
2017-07-01,18,5373
2017-08-01,17,5074
2017-09-01,18,5373
2017-10-01,19,5671
2017-11-01,23,6865
2017-12-01,20,5970
2018-01-01,20,5970
2018-02-01,23,6865
2018-03-01,22,6567
2018-04-01,18,5373
2018-05-01,19,5671
2018-06-01,16,4776
2018-07-01,15,4477
2018-08-01,15,4477
2018-09-01,18,5373
2018-10-01,21,6268
2018-11-01,19,5671
2018-12-01,19,5671
2019-01-01,19,5671
2019-02-01,21,6268
2019-03-01,32,9552
2019-04-01,31,9254
2019-05-01,24,7164
2019-06-01,19,5671
2019-07-01,19,5671
2019-08-01,20,5970
2019-09-01,20,5970
2019-10-01,23,6865
2019-11-01,22,6567
2019-12-01,23,6865
2020-01-01,23,6865
2020-02-01,26,7761
2020-03-01,22,6567
2020-04-01,17,5074
2020-05-01,18,5373
2020-06-01,15,4477
2020-07-01,18,5373
2020-08-01,18,5373
2020-09-01,20,5970
2020-10-01,21,6268
2020-11-01,20,5970
2020-12-01,21,6268
2021-01-01,24,7164
2021-02-01,35,10448
2021-03-01,30,8955
2021-04-01,32,9552
2021-05-01,31,9254
2021-06-01,29,8656
2021-07-01,30,8955
2021-08-01,27,8059
2021-09-01,35,10448
2021-10-01,39,11642
2021-11-01,44,13134
2021-12-01,37,11045
2022-01-01,53,15821
2022-02-01,51,15224
2022-03-01,57,17015
2022-04-01,52,15522
2022-05-01,49,14627
2022-06-01,51,15224
2022-07-01,49,14627
2022-08-01,52,15522
2022-09-01,52,15522
2022-10-01,55,16418
2022-11-01,61,18209
2022-12-01,49,14627
2023-01-01,58,17313
2023-02-01,64,19105
2023-03-01,59,17612
2023-04-01,59,17612
2023-05-01,57,17015
2023-06-01,59,17612
2023-07-01,60,17911
