2012-11-01,29,10716
2012-12-01,23,8499
2013-01-01,29,10716
2013-02-01,31,11456
2013-03-01,29,10716
2013-04-01,30,11086
2013-05-01,26,9608
2013-06-01,27,9977
2013-07-01,23,8499
2013-08-01,23,8499
2013-09-01,24,8869
2013-10-01,30,11086
2013-11-01,26,9608
2013-12-01,23,8499
2014-01-01,28,10347
2014-02-01,30,11086
2014-03-01,29,10716
2014-04-01,32,11825
2014-05-01,27,9977
2014-06-01,23,8499
2014-07-01,24,8869
2014-08-01,20,7391
2014-09-01,28,10347
2014-10-01,29,10716
2014-11-01,28,10347
2014-12-01,37,13673
2015-01-01,37,13673
2015-02-01,36,13303
2015-03-01,34,12564
2015-04-01,34,12564
2015-05-01,27,9977
2015-06-01,26,9608
2015-07-01,24,8869
2015-08-01,26,9608
2015-09-01,27,9977
2015-10-01,29,10716
2015-11-01,28,10347
2015-12-01,26,9608
2016-01-01,33,12195
2016-02-01,35,12934
2016-03-01,33,12195
2016-04-01,33,12195
2016-05-01,30,11086
2016-06-01,27,9977
2016-07-01,22,8130
2016-08-01,22,8130
2016-09-01,26,9608
2016-10-01,27,9977
2016-11-01,28,10347
2016-12-01,27,9977
2017-01-01,25,9238
2017-02-01,32,11825
2017-03-01,32,11825
2017-04-01,35,12934
2017-05-01,33,12195
2017-06-01,28,10347
2017-07-01,24,8869
2017-08-01,24,8869
2017-09-01,27,9977
2017-10-01,32,11825
2017-11-01,31,11456
2017-12-01,27,9977
2018-01-01,32,11825
2018-02-01,34,12564
2018-03-01,35,12934
2018-04-01,34,12564
2018-05-01,33,12195
2018-06-01,27,9977
2018-07-01,26,9608
2018-08-01,28,10347
2018-09-01,27,9977
2018-10-01,34,12564
2018-11-01,33,12195
2018-12-01,30,11086
2019-01-01,33,12195
2019-02-01,33,12195
2019-03-01,35,12934
2019-04-01,36,13303
2019-05-01,34,12564
2019-06-01,29,10716
2019-07-01,30,11086
2019-08-01,27,9977
2019-09-01,31,11456
2019-10-01,33,12195
2019-11-01,34,12564
2019-12-01,41,15151
2020-01-01,38,14042
2020-02-01,45,16629
2020-03-01,60,22173
2020-04-01,61,22542
2020-05-01,56,20694
2020-06-01,49,18108
2020-07-01,47,17368
2020-08-01,44,16260
2020-09-01,58,21433
2020-10-01,61,22542
2020-11-01,58,21433
2020-12-01,67,24759
2021-01-01,75,27716
2021-02-01,71,26238
2021-03-01,75,27716
2021-04-01,70,25868
2021-05-01,66,24390
2021-06-01,63,23281
2021-07-01,60,22173
2021-08-01,53,19586
2021-09-01,60,22173
2021-10-01,69,25499
2021-11-01,57,21064
2021-12-01,50,18477
2022-01-01,83,30672
2022-02-01,96,35476
2022-03-01,100,36955
2022-04-01,92,33998
2022-05-01,89,32890
2022-06-01,85,31411
2022-07-01,65,24020
2022-08-01,66,24390
2022-09-01,69,25499
2022-10-01,70,25868
2022-11-01,69,25499
2022-12-01,67,24759
2023-01-01,78,28825
2023-02-01,74,27346
2023-03-01,81,29933
2023-04-01,67,24759
2023-05-01,61,22542
2023-06-01,58,21433
2023-07-01,55,20325
2023-08-01,51,18847
2023-09-01,60,22173
2023-10-01,68,25129
2023-11-01,63,23281
2023-12-01,70,25868
2024-01-01,66,24390
2024-02-01,78,28825
